SAAD RONI;04-11-2019;2200;N/S;W120;100186;PW935507-SA;420.000;PCS;541;225110000618
SAAD RONI;04-11-2019;2200;N/S;W120;100186;PW932659-SA;90.000;PCS;541;225110000618
SAAD RONI;04-11-2019;2200;N/S;W120;100186;PW932660-SA;300.000;PCS;541;225110000618
SAAD RONI;04-11-2019;2200;N/S;W110;100186;PP-CAP-PW935197;1000.000;PCS;541;225110000618
SAAD RONI;04-11-2019;2200;N/S;W110;100186;PP-CAP-PW935198;1000.000;PCS;541;225110000618
