ZULKIFLY;31-12-2025;2200;D/S;P130;W130;68173BZ310;180.000;PCS;1 of 1;220000172960;311;224310117401
ZULKIFLY;31-12-2025;2200;D/S;P130;W130;68164BZ230;200.000;PCS;1 of 1;220000173027;311;224310117401
ZULKIFLY;31-12-2025;2200;D/S;P130;W130;68161BZ250;160.000;PCS;1 of 1;220000173024;311;224310117401
ZULKIFLY;31-12-2025;2200;D/S;P130;W130;68174BZ310;180.000;PCS;1 of 1;220000172961;311;224310117401
ZULKIFLY;31-12-2025;2200;D/S;P130;W130;75551BZ370;50.000;PCS;1 of 1;220000172962;311;224310117401
ZULKIFLY;31-12-2025;2200;D/S;P130;W130;68171BZ250;240.000;PCS;1 of 1;220000173006;311;224310117401
ZULKIFLY;31-12-2025;2200;D/S;P130;W130;75551BZ170;215.000;PCS;1 of 1;220000172968;311;224310117401
ZULKIFLY;31-12-2025;2200;D/S;P130;W130;68164BZ230;200.000;PCS;1 of 1;220000173027;311;224310117401
ZULKIFLY;31-12-2025;2200;D/S;P130;W130;68161BZ300;66.000;PCS;1 of 1;220000172954;311;224310117401
ZULKIFLY;31-12-2025;2200;D/S;P130;W130;68161BZ300;68.000;PCS;1 of 1;220000172954;311;224310117401
ZULKIFLY;31-12-2025;2200;D/S;P130;W130;68161BZ300;89.000;PCS;1 of 1;220000172954;311;224310117401
ZULKIFLY;31-12-2025;2200;D/S;P130;W130;68173BZ250;150.000;PCS;1 of 1;220000173008;311;224310117401
ZULKIFLY;31-12-2025;2200;D/S;P130;W130;68161BZ250;240.000;PCS;1 of 1;220000173024;311;224310117401
ZULKIFLY;31-12-2025;2200;D/S;P130;W130;75552BZ360;20.000;PCS;1 of 1;220000172963;311;224310117401
ZULKIFLY;31-12-2025;2200;D/S;P130;W130;75551BZ200;150.000;PCS;1 of 1;220000173032;311;224310117401
ZULKIFLY;31-12-2025;2200;D/S;P130;W130;75552BZ190;150.000;PCS;1 of 1;220000173033;311;224310117401
ZULKIFLY;31-12-2025;2200;D/S;P130;W130;68174BZ310;30.000;PCS;1 of 1;220000172961;311;224310117401
ZULKIFLY;31-12-2025;2200;D/S;P130;W130;68163BZ300;164.000;PCS;1 of 1;220000172956;311;224310117401
ZULKIFLY;31-12-2025;2200;D/S;P130;W130;68163BZ220;92.000;PCS;1 of 1;220000173012;311;224310117401
ZULKIFLY;31-12-2025;2200;D/S;P130;W130;68171BZ310;150.000;PCS;1 of 1;220000172958;311;224310117401
ZULKIFLY;31-12-2025;2200;D/S;P130;W130;68172BZ230;270.000;PCS;1 of 1;220000173007;311;224310117401
ZULKIFLY;31-12-2025;2200;D/S;P130;W130;68173BZ310;30.000;PCS;1 of 1;220000172960;311;224310117401
ZULKIFLY;31-12-2025;2200;D/S;P130;W130;68161BZ240;124.000;PCS;1 of 1;220000173014;311;224310117401
