ZULKIFLY;06-12-2025;2200;D/S;P130;W130;72450T00T010M1;150.000;PCS;1 of 1;220000172987;311;224310116455
ZULKIFLY;06-12-2025;2200;D/S;P130;W130;729503M4T010M2;214.000;PCS;1 of 1;220000172997;311;224310116455
ZULKIFLY;06-12-2025;2200;D/S;P130;W130;723753M4T010M2;90.000;PCS;1 of 1;220000172999;311;224310116455
ZULKIFLY;06-12-2025;2200;D/S;P130;W130;729103M4T010M2;210.000;PCS;1 of 1;220000172996;311;224310116455
ZULKIFLY;06-12-2025;2200;D/S;P130;W130;723353M4T010M2;180.000;PCS;1 of 1;220000172998;311;224310116455
ZULKIFLY;06-12-2025;2200;D/S;P130;W130;723753M4T010M2;150.000;PCS;1 of 1;220000172999;311;224310116455
ZULKIFLY;06-12-2025;2200;D/S;P130;W130;723353M4T010M2;217.000;PCS;1 of 1;220000172998;311;224310116455
ZULKIFLY;06-12-2025;2200;D/S;P130;W130;728353M4T010M2;420.000;PCS;1 of 1;220000173000;311;224310116455
ZULKIFLY;06-12-2025;2200;D/S;P130;W130;728753M4T010M2;120.000;PCS;1 of 1;220000173001;311;224310116455
ZULKIFLY;06-12-2025;2200;D/S;P130;W130;728753M4T010M2;90.000;PCS;1 of 1;220000173001;311;224310116455
ZULKIFLY;06-12-2025;2200;D/S;P130;W130;72910T00T010M1;150.000;PCS;1 of 1;220000172988;311;224310116455
ZULKIFLY;06-12-2025;2200;D/S;P130;W130;724103M4T010M2;30.000;PCS;1 of 1;220000172994;311;224310116455
ZULKIFLY;06-12-2025;2200;D/S;P130;W130;724503M4T010M2;240.000;PCS;1 of 1;220000172995;311;224310116455
ZULKIFLY;06-12-2025;2200;D/S;P130;W130;723753M4T010M2;155.000;PCS;1 of 1;220000172999;311;224310116455
ZULKIFLY;06-12-2025;2200;D/S;P130;W130;72835T04T010M2;302.000;PCS;1 of 1;220000172992;311;224310116455
ZULKIFLY;06-12-2025;2200;D/S;P130;W130;72335T04T010M2;210.000;PCS;1 of 1;220000172990;311;224310116455
ZULKIFLY;06-12-2025;2200;D/S;P130;W130;72950T00T010M1;150.000;PCS;1 of 1;220000172989;311;224310116455
ZULKIFLY;06-12-2025;2200;D/S;P130;W130;729103M4T010M2;240.000;PCS;1 of 1;220000172996;311;224310116455
ZULKIFLY;06-12-2025;2200;D/S;P130;W130;72875T04T010M2;92.000;PCS;1 of 1;220000172993;311;224310116455
ZULKIFLY;06-12-2025;2200;D/S;P130;W130;724103M4T010M2;330.000;PCS;1 of 1;220000172994;311;224310116455
