Z310;D55L;68161BZ250;551;;2200;P130;Setting;Dented;16.000;PCS;MOHD AZHAR BIN TAIB;2026-02-20;2026-02-20;IPS12203;223410000599
Z310;405D;75730-0A100;551;;2200;P130;Setting;Dented;90.000;PCS;MOHD AZHAR BIN TAIB;2026-02-20;2026-02-20;IPS12203;223410000599
Z310;D27A;68162BZ220;551;;2200;P130;Setting;Dented;38.000;PCS;MOHD AZHAR BIN TAIB;2026-02-20;2026-02-20;IPS12203;223410000599
Z310;D27A;68171BZ250;551;;2200;P130;Setting;Scratch;128.000;PCS;MOHD AZHAR BIN TAIB;2026-02-20;2026-02-20;IPS12203;223410000599
Z310;405D;75720-0A100;551;;2200;P130;Setting;Dented;30.000;PCS;MOHD AZHAR BIN TAIB;2026-02-20;2026-02-20;IPS12203;223410000599
Z310;405D;75740-0A100;551;;2200;P130;Setting;Dented;27.000;PCS;MOHD AZHAR BIN TAIB;2026-02-20;2026-02-20;IPS12203;223410000599
Z310;405D;75710-0A100;551;;2200;P130;Setting;Dented;58.000;PCS;MOHD AZHAR BIN TAIB;2026-02-20;2026-02-20;IPS12203;223410000599
Z310;D27A;68161BZ240;551;;2200;P130;Setting;Dented;19.000;PCS;MOHD AZHAR BIN TAIB;2026-02-20;2026-02-20;IPS12203;223410000599
Z310;D27A;68162BZ230;551;;2200;P130;Setting;Dented;89.000;PCS;MOHD AZHAR BIN TAIB;2026-02-20;2026-02-20;IPS12203;223410000599
Z310;D27A;68164BZ220;551;;2200;P130;Setting;Dented;20.000;PCS;MOHD AZHAR BIN TAIB;2026-02-20;2026-02-20;IPS12203;223410000599
