Z110;P2-13A;RM-CLS-0.8X200.5;551;;1;N1RF1;P110;Process;Others;55.000;KG;MOHD AZHAR BIN TAIB;2026-02-25;2026-02-09;IPS12101;223210012864
Z210;D92A;67465-BZ120-SG;551;;1;N1P1;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-02-25;2026-02-09;IPS12105;223210012864
Z210;D27A;67451-BZ070-SG;551;;1;N1P1;P120;Process;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2026-02-25;2026-02-09;IPS12105;223210012864
Z210;D27A;67462-BZ110-SG;551;;1;N1P1;P120;Process;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2026-02-25;2026-02-09;IPS12105;223210012864
Z210;D27A;67455-BZ020-SG;551;;1;N1P1;P120;Process;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2026-02-25;2026-02-09;IPS12105;223210012864
Z210;D55L;67463-BZ180-SG;551;;1;N1P1;P120;Process;D-Test;9.000;PCS;MOHD AZHAR BIN TAIB;2026-02-25;2026-02-09;IPS12105;223210012864
Z210;D55L;67453-BZ140-SG;551;;1;N1P1;P120;Process;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2026-02-25;2026-02-09;IPS12105;223210012864
Z210;D38L;67453-BZ110-SG;551;;1;N1P1;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-02-25;2026-02-09;IPS12105;223210012864
