Z110;P2-13A;RM-CLS-0.8X200.5;551;;1;N1RF1;P110;Process;Others;84.900;KG;MOHD AZHAR BIN TAIB;2026-05-15;2026-05-07;IPS12101;223210013247
Z210;D27A;67457-BZ160-SGP3;551;;1;N1P3;P120;Setting;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-05-15;2026-05-07;IPS12105;223210013247
Z210;D55L;67467-BZ230-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2026-05-15;2026-05-07;IPS12105;223210013247
Z210;D55L;67463-BZ180-SG;551;;1;N1P1;P120;Setting;D-Test;15.000;PCS;MOHD AZHAR BIN TAIB;2026-05-15;2026-05-07;IPS12105;223210013247
Z210;P2-13A;PW935104-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2026-05-15;2026-05-07;IPS12105;223210013247
Z210;P2-13A;PW935504-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2026-05-15;2026-05-07;IPS12105;223210013247
Z210;P2-13A;PW935250-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-05-15;2026-05-07;IPS12105;223210013247
Z210;P2-30A;PW933718-SG;551;;1;N1P1;P120;Setting;D-Test;5.000;PCS;MOHD AZHAR BIN TAIB;2026-05-15;2026-05-07;IPS12105;223210013247
