Z110;P2-13A;RM-CLS-0.8X200.5;551;;1;N1RF1;P110;Process;Others;54.700;KG;MOHD AZHAR BIN TAIB;2025-09-22;2025-09-11;IPS12101;223210012059
Z210;P2-13A;PW935246-SG;551;;1;N1P1;P120;Process;THREAD NG;7.000;PCS;MOHD AZHAR BIN TAIB;2025-09-22;2025-09-11;IPS12105;223210012059
Z210;P2-30A;PW933797-98-RF;551;;1;N1RF2;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2025-09-22;2025-09-11;IPS12101;223210012059
Z210;P2-30A;PW933797-98-RF;551;;1;N1RF2;P120;Process;Cutting NG;1.000;PCS;MOHD AZHAR BIN TAIB;2025-09-22;2025-09-11;IPS12101;223210012059
Z210;P2-13A;PW935594-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2025-09-22;2025-09-11;IPS12101;223210012059
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2025-09-22;2025-09-11;IPS12101;223210012059
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;Cutting NG;1.000;PCS;MOHD AZHAR BIN TAIB;2025-09-22;2025-09-11;IPS12101;223210012059
Z210;P2-31A;PW935699-RF;551;;1;N1RF1;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2025-09-22;2025-09-11;IPS12101;223210012059
Z210;P2-31A;PW935701-RF;551;;1;N1RF2;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2025-09-22;2025-09-11;IPS12101;223210012059
