Z110;D38L;RM-CLM-0.5X1.7SUS;551;;1;N1RFX1;P110;Setting;Stripe;1.500;KG;MOHD AZHAR BIN TAIB;2025-09-25;2025-09-24;IPS12103;223210012101
Z110;D38L;RM-PVC-HS90;551;;1;N1RFX1;P110;Setting;Stripe;6.700;KG;MOHD AZHAR BIN TAIB;2025-09-25;2025-09-24;IPS12103;223210012101
Z110;D38L;RM-PVC-AP5010LF;551;;1;N1RFX1;P110;Setting;Stripe;6.100;KG;MOHD AZHAR BIN TAIB;2025-09-25;2025-09-24;IPS12103;223210012101
Z110;D27A;RM-TPO-HT862/8001;551;;1;N1TPX2;P110;Setting;Line Mark;6.900;KG;MOHD AZHAR BIN TAIB;2025-09-25;2025-09-24;IPS12103;223210012101
Z110;D27A;RM-TPO-QT70SG;551;;1;N1TPX2;P110;Setting;Line Mark;3.800;KG;MOHD AZHAR BIN TAIB;2025-09-25;2025-09-24;IPS12103;223210012101
Z110;D27A;RM-TPO-EVP0014A;551;;1;N1TPX2;P110;Setting;Line Mark;1.000;KG;MOHD AZHAR BIN TAIB;2025-09-25;2025-09-24;IPS12103;223210012101
Z110;D27A;RM-TPO-CYRENE5004;551;;1;N1TPX2;P110;Setting;Scratch;3.100;KG;MOHD AZHAR BIN TAIB;2025-09-25;2025-09-24;IPS12103;223210012101
Z110;D27A;RM-TPO-QT70SG;551;;1;N1TPX2;P110;Setting;Scratch;2.900;KG;MOHD AZHAR BIN TAIB;2025-09-25;2025-09-24;IPS12103;223210012101
Z110;P2-13A;RM-TPO-LP95BL-1;551;;1;N1TPX1;P110;Setting;Wavy;7.400;KG;MOHD AZHAR BIN TAIB;2025-09-25;2025-09-24;IPS12103;223210012101
Z110;P2-13A;RM-TPO-CYRENE5008;551;;1;N1TPX1;P110;Setting;Wavy;4.900;KG;MOHD AZHAR BIN TAIB;2025-09-25;2025-09-24;IPS12103;223210012101
Z110;P2-13A;PP-TAPE-FLOCK-12MM;551;;1;N1TPX1;P110;Setting;Wavy;91.020;M;MOHD AZHAR BIN TAIB;2025-09-25;2025-09-24;IPS12103;223210012101
