Z110;P2-13A;RM-CLS-0.8X200.5;551;;1;N1RF1;P110;Process;Others;42.600;KG;MOHD AZHAR BIN TAIB;2025-11-14;2025-11-05;IPS12101;223210012340
Z210;D55L;67467-BZ230-SG;551;;1;N1P1;P120;Setting;D-Test;9.000;PCS;MOHD AZHAR BIN TAIB;2025-11-14;2025-11-05;IPS12105;223210012340
Z210;D55L;67462-BZ090-SG;551;;1;N1P1;P120;Setting;D-Test;11.000;PCS;MOHD AZHAR BIN TAIB;2025-11-14;2025-11-05;IPS12105;223210012340
Z210;D55L;67463-BZ180-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2025-11-14;2025-11-05;IPS12105;223210012340
Z210;D38L;67455-BZ050-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2025-11-14;2025-11-05;IPS12105;223210012340
Z210;P2-13A;PW935215-16 RF;551;;1;N1RF1;P120;Process;Bending NG;8.000;PCS;MOHD AZHAR BIN TAIB;2025-11-14;2025-11-05;IPS12101;223210012340
Z210;P2-13A;PW935231-32-RF;551;;1;N1RF1;P120;Process;Bending NG;9.000;PCS;MOHD AZHAR BIN TAIB;2025-11-14;2025-11-05;IPS12101;223210012340
Z210;P2-13A;PW935594-RF;551;;1;N1RF1;P120;Process;Welding NG;2.000;PCS;MOHD AZHAR BIN TAIB;2025-11-14;2025-11-05;IPS12101;223210012340
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;Welding NG;2.000;PCS;MOHD AZHAR BIN TAIB;2025-11-14;2025-11-05;IPS12101;223210012340
