Z110;P2-13A;RM-CLS-0.8X200.5;551;;1;N1RF1;P110;Process;Others;38.400;KG;MOHD AZHAR BIN TAIB;2026-04-24;2026-04-15;IPS12101;223210013153
Z210;D74A;67457-BZ200-SG;551;;1;N1P1;P120;Process;THREAD NG;6.000;PCS;MOHD AZHAR BIN TAIB;2026-04-24;2026-04-15;IPS12105;223210013153
Z210;D74A;67458-BZ200-SG;551;;1;N1P1;P120;Process;THREAD NG;5.000;PCS;MOHD AZHAR BIN TAIB;2026-04-24;2026-04-15;IPS12105;223210013153
Z210;D63D;67457-BZ110-SG;551;;1;N1P1;P120;Process;THREAD NG;1.000;PCS;MOHD AZHAR BIN TAIB;2026-04-24;2026-04-15;IPS12105;223210013153
Z210;P2-13A;PW935245-SG;551;;1;N1P1;P120;Process;THREAD NG;9.000;PCS;MOHD AZHAR BIN TAIB;2026-04-24;2026-04-15;IPS12105;223210013153
Z210;D87A;67467-BZ170-SG;551;;1;N1P1;P120;Process;THREAD NG;10.000;PCS;MOHD AZHAR BIN TAIB;2026-04-24;2026-04-15;IPS12105;223210013153
Z210;D87A;67455-BZ040-SG;551;;1;N1P1;P120;Setting;D-Test;7.000;PCS;MOHD AZHAR BIN TAIB;2026-04-24;2026-04-15;IPS12105;223210013153
Z210;D87A;67465-BZ060-SG;551;;1;N1P1;P120;Setting;D-Test;7.000;PCS;MOHD AZHAR BIN TAIB;2026-04-24;2026-04-15;IPS12105;223210013153
Z210;D66B;67455-BZ110-SG;551;;1;N1P1;P120;Setting;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2026-04-24;2026-04-15;IPS12105;223210013153
