Z110;P2-13A;RM-CLS-0.8X200.5;551;;1;N1RF1;P110;Process;Others;79.200;KG;MOHD AZHAR BIN TAIB;2025-09-11;2025-09-05;IPS12101;223210012018
Z210;P2-13A;PW935503-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2025-09-11;2025-09-05;IPS12105;223210012018
Z210;P2-13A;PW935103-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2025-09-11;2025-09-05;IPS12105;223210012018
Z210;P2-13A;PW935231-32-RF;551;;1;N1RF1;P120;Process;Bending NG;3.000;PCS;MOHD AZHAR BIN TAIB;2025-09-11;2025-09-05;IPS12101;223210012018
Z210;P2-13A;PW935594-RF;551;;1;N1RF1;P120;Setting;Body NG;11.000;PCS;MOHD AZHAR BIN TAIB;2025-09-11;2025-09-05;IPS12101;223210012018
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Setting;Body NG;11.000;PCS;MOHD AZHAR BIN TAIB;2025-09-11;2025-09-05;IPS12101;223210012018
Z210;P2-13A;PW935231-32-RF;551;;1;N1RF1;P120;Setting;Body NG;12.000;PCS;MOHD AZHAR BIN TAIB;2025-09-11;2025-09-05;IPS12101;223210012018
Z210;P2-13A;PW935594-RF;551;;1;N1RF1;P120;Process;Cutting NG;5.000;PCS;MOHD AZHAR BIN TAIB;2025-09-11;2025-09-05;IPS12101;223210012018
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;Cutting NG;5.000;PCS;MOHD AZHAR BIN TAIB;2025-09-11;2025-09-05;IPS12101;223210012018
