Z110;P2-13A;RM-CLS-0.8X200.5;551;;1;N1RF1;P110;Process;Others;89.600;KG;MOHD AZHAR BIN TAIB;2025-12-22;2025-12-18;IPS12101;223210012560
Z210;D66B;67463-BZ220-SG;551;;1;N1P1;P120;Setting;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2025-12-22;2025-12-18;IPS12105;223210012560
Z210;D92A;67465-BZ120-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2025-12-22;2025-12-18;IPS12105;223210012560
Z210;D92A;67455-BZ100-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2025-12-22;2025-12-18;IPS12105;223210012560
Z210;D27A;67465-BZ100-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2025-12-22;2025-12-18;IPS12105;223210012560
Z210;D55L;67453-BZ140-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2025-12-22;2025-12-18;IPS12105;223210012560
Z210;D55L;67467-BZ230-SG;551;;1;N1P1;P120;Setting;D-Test;7.000;PCS;MOHD AZHAR BIN TAIB;2025-12-22;2025-12-18;IPS12105;223210012560
Z210;P2-30A;PW933718-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2025-12-22;2025-12-18;IPS12105;223210012560
Z210;P2-13A;PW935249-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2025-12-22;2025-12-18;IPS12105;223210012560
Z210;P2-13A;PW935250-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2025-12-22;2025-12-18;IPS12105;223210012560
