Z110;P2-13A;RM-CLS-0.8X200.5;551;;1;N1RF1;P110;Process;Others;25.600;KG;MOHD AZHAR BIN TAIB;2026-04-25;2026-04-16;IPS12101;223210013158
Z210;D66B;67467-BZ260-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2026-04-25;2026-04-16;IPS12105;223210013158
Z210;D66B;67453-BZ190-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-04-25;2026-04-16;IPS12105;223210013158
Z210;D92A;67457-BZ180-SGP3;551;;1;N1P3;P120;Setting;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-04-25;2026-04-16;IPS12105;223210013158
Z210;D92A;67458-BZ180-SGP3;551;;1;N1P3;P120;Setting;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-04-25;2026-04-16;IPS12105;223210013158
Z210;D92A;67453-BZ180-SG;551;;1;N1P1;P120;Setting;D-Test;6.000;PCS;MOHD AZHAR BIN TAIB;2026-04-25;2026-04-16;IPS12105;223210013158
Z210;D55L;67467-BZ230-SG;551;;1;N1P1;P120;Setting;D-Test;8.000;PCS;MOHD AZHAR BIN TAIB;2026-04-25;2026-04-16;IPS12105;223210013158
Z210;D55L;67463-BZ180-SG;551;;1;N1P1;P120;Setting;D-Test;5.000;PCS;MOHD AZHAR BIN TAIB;2026-04-25;2026-04-16;IPS12105;223210013158
Z210;D55L;67462-BZ090-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2026-04-25;2026-04-16;IPS12105;223210013158
Z210;D27A;67462-BZ110-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2026-04-25;2026-04-16;IPS12105;223210013158
