Z110;P2-13A;RM-CLS-0.8X200.5;551;;1;N1RF1;P110;Process;Others;77.300;KG;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-25;IPS12101;223210013197
Z210;P2-13A;PW935215-16 RF;551;;1;N1RF1;P120;Process;Bending NG;3.000;PCS;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-25;IPS12101;223210013197
Z210;P2-13A;PW935227-RF;551;;1;N1RF1;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-25;IPS12101;223210013197
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-25;IPS12101;223210013197
Z210;P2-13A;PW935594-RF;551;;1;N1RF1;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-25;IPS12101;223210013197
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-25;IPS12101;223210013197
Z210;P2-13A;PW935212-RF;551;;1;N1RF1;P120;Process;Hump;4.000;PCS;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-25;IPS12101;223210013197
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;Hump;4.000;PCS;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-25;IPS12101;223210013197
Z210;P2-30A;PW932577-RF;551;;1;N1RF1;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-25;IPS12101;223210013197
Z210;P2-30A;PW932577-78-RF;551;;1;N1RF2;P120;Process;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-04-29;2026-04-25;IPS12101;223210013197
