Z310;405D;75720-0A100;551;;2200;P130;Setting;Stripe;13.000;PCS;MOHD AZHAR BIN TAIB;2025-11-20;2025-11-20;IPS12203;223410000560
Z310;D27A;68162BZ220;551;;2200;P130;Setting;Dented;11.000;PCS;MOHD AZHAR BIN TAIB;2025-11-20;2025-11-20;IPS12203;223410000560
Z310;D27A;68163BZ220;551;;2200;P130;Setting;Dented;8.000;PCS;MOHD AZHAR BIN TAIB;2025-11-20;2025-11-20;IPS12203;223410000560
Z310;D55L;68164BZ230;551;;2200;P130;Setting;Scratch;22.000;PCS;MOHD AZHAR BIN TAIB;2025-11-20;2025-11-20;IPS12203;223410000560
Z310;3M0A;729503M4T010M2;551;;2200;P130;Setting;Dented;22.000;PCS;MOHD AZHAR BIN TAIB;2025-11-20;2025-11-20;IPS12203;223410000560
Z310;D55L;68173BZ180;551;;2200;P130;Setting;Nylon Pile;82.000;PCS;MOHD AZHAR BIN TAIB;2025-11-20;2025-11-20;IPS12203;223410000560
Z310;D55L;68172BZ170;551;;2200;P130;Setting;Nylon Pile;83.000;PCS;MOHD AZHAR BIN TAIB;2025-11-20;2025-11-20;IPS12203;223410000560
Z310;405D;75730-0A100;551;;2200;P130;Setting;Stripe;82.000;PCS;MOHD AZHAR BIN TAIB;2025-11-20;2025-11-20;IPS12203;223410000560
Z310;D27A;68161BZ230;551;;2200;P130;Setting;Dented;66.000;PCS;MOHD AZHAR BIN TAIB;2025-11-20;2025-11-20;IPS12203;223410000560
Z310;405D;75710-0A100;551;;2200;P130;Setting;Stripe;37.000;PCS;MOHD AZHAR BIN TAIB;2025-11-20;2025-11-20;IPS12203;223410000560
Z310;D55L;68162BZ240;551;;2200;P130;Setting;Dented;37.000;PCS;MOHD AZHAR BIN TAIB;2025-11-20;2025-11-20;IPS12203;223410000560
Z310;D27A;68162BZ220;551;;2200;P130;Setting;Dented;37.000;PCS;MOHD AZHAR BIN TAIB;2025-11-20;2025-11-20;IPS12203;223410000560
Z310;D27A;68163BZ220;551;;2200;P130;Setting;Dented;60.000;PCS;MOHD AZHAR BIN TAIB;2025-11-20;2025-11-20;IPS12203;223410000560
Z310;D27A;68162BZ220;551;;2200;P130;Setting;Dented;52.000;PCS;MOHD AZHAR BIN TAIB;2025-11-20;2025-11-20;IPS12203;223410000560
