Z110;P2-13A;RM-CLS-0.8X200.5;551;;1;N1RF1;P110;Process;Others;45.900;KG;MOHD AZHAR BIN TAIB;2026-04-21;2026-04-07;IPS12101;223210013108
Z210;D92A;67455-BZ100-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-04-21;2026-04-07;IPS12105;223210013108
Z210;D92A;67453-BZ180-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-04-21;2026-04-07;IPS12105;223210013108
Z210;D27A;67465-BZ100-SG;551;;1;N1P1;P120;Setting;D-Test;4.000;PCS;MOHD AZHAR BIN TAIB;2026-04-21;2026-04-07;IPS12105;223210013108
Z210;D27A;67455-BZ020-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2026-04-21;2026-04-07;IPS12105;223210013108
Z210;D55L;67467-BZ230-SG;551;;1;N1P1;P120;Setting;D-Test;4.000;PCS;MOHD AZHAR BIN TAIB;2026-04-21;2026-04-07;IPS12105;223210013108
Z210;D55L;67463-BZ180-SG;551;;1;N1P1;P120;Setting;D-Test;7.000;PCS;MOHD AZHAR BIN TAIB;2026-04-21;2026-04-07;IPS12105;223210013108
Z210;D55L;67453-BZ140-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2026-04-21;2026-04-07;IPS12105;223210013108
Z210;D38L;67455-BZ050-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2026-04-21;2026-04-07;IPS12105;223210013108
Z210;D38L;67453-BZ110-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2026-04-21;2026-04-07;IPS12105;223210013108
