Z110;P2-13A;RM-CLS-0.8X200.5;551;;1;N1RF1;P110;Process;Others;86.600;KG;MOHD AZHAR BIN TAIB;2025-09-25;2025-09-22;IPS12101;223210012097
Z210;D55L;67467-BZ230-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2025-09-25;2025-09-22;IPS12105;223210012097
Z210;D55L;67462-BZ090-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2025-09-25;2025-09-22;IPS12105;223210012097
Z210;D38L;67463-BZ110-SG;551;;1;N1P1;P120;Setting;D-Test;6.000;PCS;MOHD AZHAR BIN TAIB;2025-09-25;2025-09-22;IPS12105;223210012097
Z210;D38L;67453-BZ070-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2025-09-25;2025-09-22;IPS12105;223210012097
Z210;D38L;67453-BZ110-SG;551;;1;N1P1;P120;Setting;D-Test;4.000;PCS;MOHD AZHAR BIN TAIB;2025-09-25;2025-09-22;IPS12105;223210012097
Z210;P2-13A;PW935103-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2025-09-25;2025-09-22;IPS12105;223210012097
Z210;P2-30A;PW933718-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2025-09-25;2025-09-22;IPS12105;223210012097
Z210;P2-13A;PW935250-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2025-09-25;2025-09-22;IPS12105;223210012097
Z210;P2-13A;PW935504-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;MOHD AZHAR BIN TAIB;2025-09-25;2025-09-22;IPS12105;223210012097
