Z210;D63D;67458-BZ110-SG;551;;1;N1P1;P120;Process;THREAD NG;4.000;PCS;MOHD AZHAR BIN TAIB;2026-07-31;2026-07-31;IPS12105;223210013722
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;Welding NG;2.000;PCS;MOHD AZHAR BIN TAIB;2026-07-31;2026-07-31;IPS12101;223210013722
Z210;P2-13A;PW935231-32-RF;551;;1;N1RF1;P120;Process;Welding NG;9.000;PCS;MOHD AZHAR BIN TAIB;2026-07-31;2026-07-31;IPS12101;223210013722
Z210;P2-13A;PW935700-RF;551;;1;N1RF1;P120;Process;Welding NG;5.000;PCS;MOHD AZHAR BIN TAIB;2026-07-31;2026-07-31;IPS12101;223210013722
Z210;P2-13A;PW935702-RF;551;;1;N1RF2;P120;Process;Welding NG;5.000;PCS;MOHD AZHAR BIN TAIB;2026-07-31;2026-07-31;IPS12101;223210013722
Z210;P2-13A;PW935227-RF;551;;1;N1RF1;P120;Process;Hump;5.000;PCS;MOHD AZHAR BIN TAIB;2026-07-31;2026-07-31;IPS12101;223210013722
Z210;P2-13A;PW935228-RF;551;;1;N1RF1;P120;Process;Hump;2.000;PCS;MOHD AZHAR BIN TAIB;2026-07-31;2026-07-31;IPS12101;223210013722
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Hump;7.000;PCS;MOHD AZHAR BIN TAIB;2026-07-31;2026-07-31;IPS12101;223210013722
