Z210;D74A;68171-72-BZ300-EX;551;;1;N1TPX1;P120;Process;Patches;36.000;PCS;Shamratul Nahar Mohammad;2024-02-01;2024-01-31;IPS12103;223210008895
Z210;P2-30A;PW942488-89-EX;551;;1;N1TPX1;P120;Process;Over Flock;83.000;PCS;Shamratul Nahar Mohammad;2024-02-01;2024-01-31;IPS12103;223210008895
Z210;P2-13A;PW944527-28-EX;551;;1;N1TPX1;P120;Process;Patches;17.000;PCS;Shamratul Nahar Mohammad;2024-02-01;2024-01-31;IPS12103;223210008895
Z210;P2-13A;PW944533-34-EX;551;;1;N1TPX1;P120;Process;Patches;30.000;PCS;Shamratul Nahar Mohammad;2024-02-01;2024-01-31;IPS12103;223210008895
Z210;D27A;68161-62-BZ240-EX;551;;1;N1RFX1;P120;Process;Patches;139.000;PCS;Shamratul Nahar Mohammad;2024-02-01;2024-01-31;IPS12103;223210008895
Z210;P2-31A;PW935671-72-RX;551;;1;N1RFX1;P120;Process;Patches;65.000;PCS;Shamratul Nahar Mohammad;2024-02-01;2024-01-31;IPS12103;223210008895
Z210;D55L;68161-62-BZ250-EX;551;;1;N1TPX2;P120;Process;Patches;40.000;PCS;Shamratul Nahar Mohammad;2024-02-01;2024-01-31;IPS12103;223210008895
Z210;D55L;68163-64-BZ240-EX;551;;1;N1TPX2;P120;Process;Patches;40.000;PCS;Shamratul Nahar Mohammad;2024-02-01;2024-01-31;IPS12103;223210008895
Z210;T00;72335-75T04AT010EX;551;;1;N1TPX2;P120;Process;Patches;55.000;PCS;Shamratul Nahar Mohammad;2024-02-01;2024-01-31;IPS12103;223210008895
Z210;3M0A;72835-753M4T010-EX;551;;1;N1TPX2;P120;Process;Patches;80.000;PCS;Shamratul Nahar Mohammad;2024-02-01;2024-01-31;IPS12103;223210008895
