SHAHRIN;13-04-2021;2200;D/S;100186;W120;67407-BZ130-SA;440.000;PCS;542;225210000001
SHAHRIN;13-04-2021;2200;D/S;100186;W120;67407-BZ150-SA;380.000;PCS;542;225210000001
SHAHRIN;13-04-2021;2200;D/S;100186;W120;PW838105-SA;150.000;PCS;542;225210000001
SHAHRIN;13-04-2021;2200;D/S;100186;W120;PW935505-SA;700.000;PCS;542;225210000001
SHAHRIN;13-04-2021;2200;D/S;100186;W120;PW935507-SA;450.000;PCS;542;225210000001
