AIMAN;30-05-2023;2200;D/S;;;;240.000;;;;311;224310075513
AIMAN;30-05-2023;2200;D/S;;;;200.000;;;;311;224310075513
AIMAN;30-05-2023;2200;D/S;;;;420.000;;;;311;224310075513
