Z110;D55L;RM-CLT-1.2X150;551;;1;N1P1;P110;Process;Others;1.500;KG;Shamratul Nahar Mohammad;2021-06-01;2021-05-27;IPS12105;223210003758
Z110;P2-13A;RM-CLS-0.8X200.5;551;;1;N1RF1;P110;Process;Others;14.300;KG;Shamratul Nahar Mohammad;2021-06-01;2021-05-27;IPS12101;223210003758
Z210;D87A;67467-BZ170-SG;551;;1;N1P1;P120;Process;THREAD NG;4.000;PCS;Shamratul Nahar Mohammad;2021-06-01;2021-05-27;IPS12105;223210003758
Z210;D87A;67455-BZ040-SG;551;;1;N1P1;P120;Process;D-Test;5.000;PCS;Shamratul Nahar Mohammad;2021-06-01;2021-05-27;IPS12105;223210003758
Z210;D87A;67465-BZ060-SG;551;;1;N1P1;P120;Process;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2021-06-01;2021-05-27;IPS12105;223210003758
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2021-06-01;2021-05-27;IPS12101;223210003758
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2021-06-01;2021-05-27;IPS12101;223210003758
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2021-06-01;2021-05-27;IPS12101;223210003758
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;Cutting NG;1.000;PCS;Shamratul Nahar Mohammad;2021-06-01;2021-05-27;IPS12101;223210003758
