HAIKAL;06-11-2021;2200;N/S;P130;W130;PW944354;30.000;PCS;1 of 10;220000089960;311;224310041386
HAIKAL;06-11-2021;2200;N/S;P130;W130;PW944354;30.000;PCS;1 of 10222110094425|;220000089960;311;224310041386
HAIKAL;06-11-2021;2200;N/S;P130;W130;PW944354;30.000;PCS;3 of 10;220000089960;311;224310041386
HAIKAL;06-11-2021;2200;N/S;P130;W130;PW944354;30.000;PCS;4 of 10;220000089960;311;224310041386
HAIKAL;06-11-2021;2200;N/S;P130;W130;PW944354;30.000;PCS;5 of 10;220000089960;311;224310041386
HAIKAL;06-11-2021;2200;N/S;P130;W130;PW944354;30.000;PCS;6 of 10;220000089960;311;224310041386
HAIKAL;06-11-2021;2200;N/S;P130;W130;PW944354;30.000;PCS;6 of 10222110094425|;220000089960;311;224310041386
HAIKAL;06-11-2021;2200;N/S;P130;W130;PW944354;30.000;PCS;8 of 10;220000089960;311;224310041386
HAIKAL;06-11-2021;2200;N/S;P130;W130;PW944354;30.000;PCS;8 of 10222110094425|;220000089960;311;224310041386
HAIKAL;06-11-2021;2200;N/S;P130;W130;PW944354;30.000;PCS;10 of 10;220000089960;311;224310041386
