PADIL;29-01-2026;2200;N/S;W130;W132;PW935209;60.000;PCS;311;226110003439
PADIL;29-01-2026;2200;N/S;W130;W132;PW935210;90.000;PCS;311;226110003439
PADIL;29-01-2026;2200;N/S;W130;W132;PW935225;90.000;PCS;311;226110003439
PADIL;29-01-2026;2200;N/S;W130;W132;PW935226;60.000;PCS;311;226110003439
PADIL;29-01-2026;2200;N/S;W130;W132;PW935507;360.000;PCS;311;226110003439
PADIL;29-01-2026;2200;N/S;W130;W132;PW935508;150.000;PCS;311;226110003439
