Z210;D74A;67457-BZ200-SG;551;;1;N1P1;P120;Process;THREAD NG;1.000;PCS;Shamratul Nahar Mohammad;2024-08-23;2024-08-19;IPS12105;223210009970
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Setting;Body NG;2.000;PCS;Shamratul Nahar Mohammad;2024-08-23;2024-08-19;IPS12101;223210009970
Z210;P2-13A;PW935227-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-08-23;2024-08-19;IPS12101;223210009970
Z210;P2-13A;PW935228-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-08-23;2024-08-19;IPS12101;223210009970
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2024-08-23;2024-08-19;IPS12101;223210009970
Z210;P2-13A;PW935212-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-08-23;2024-08-19;IPS12101;223210009970
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-08-23;2024-08-19;IPS12101;223210009970
Z210;P2-30A;PW932577-RF;551;;1;N1RF1;P120;Process;D-Test;3.000;PCS;Shamratul Nahar Mohammad;2024-08-23;2024-08-19;IPS12101;223210009970
Z210;P2-30A;PW932578-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-08-23;2024-08-19;IPS12101;223210009970
Z210;P2-30A;PW932577-78-RF;551;;1;N1RF2;P120;Process;D-Test;4.000;PCS;Shamratul Nahar Mohammad;2024-08-23;2024-08-19;IPS12101;223210009970
