Z110;P2-13A;RM-CLS-0.8X143.5;551;;1;N1RF1;P110;Process;Hump;6.000;KG;Shamratul Nahar Mohammad;2024-03-27;2024-03-25;IPS12101;223210009160
Z210;D27A;67465-BZ100-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2024-03-27;2024-03-25;IPS12105;223210009160
Z210;D27A;67462-BZ110-SG;551;;1;N1P1;P120;Setting;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-03-27;2024-03-25;IPS12105;223210009160
Z210;D27A;67457-BZ160-SGP3;551;;1;N1P3;P120;Setting;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-03-27;2024-03-25;IPS12105;223210009160
Z210;D27A;67458-BZ150-SGP3;551;;1;N1P3;P120;Setting;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-03-27;2024-03-25;IPS12105;223210009160
Z210;D55L;67463-BZ180-SG;551;;1;N1P1;P120;Setting;D-Test;9.000;PCS;Shamratul Nahar Mohammad;2024-03-27;2024-03-25;IPS12105;223210009160
Z210;D55L;67467-BZ230-SG;551;;1;N1P1;P120;Setting;D-Test;6.000;PCS;Shamratul Nahar Mohammad;2024-03-27;2024-03-25;IPS12105;223210009160
Z210;P2-30A;PW933718-SG;551;;1;N1P1;P120;Setting;D-Test;4.000;PCS;Shamratul Nahar Mohammad;2024-03-27;2024-03-25;IPS12105;223210009160
