Z210;D87A;67455-BZ040-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;Shamratul Nahar Mohammad;2024-05-23;2024-05-16;IPS12105;223210009457
Z210;P2-30A;PW932577-RF;551;;1;N1RF1;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2024-05-23;2024-05-16;IPS12101;223210009457
Z210;P2-30A;PW932578-RF;551;;1;N1RF1;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2024-05-23;2024-05-16;IPS12101;223210009457
Z210;P2-30A;PW932577-78-RF;551;;1;N1RF2;P120;Process;Hump;2.000;PCS;Shamratul Nahar Mohammad;2024-05-23;2024-05-16;IPS12101;223210009457
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Others;23.000;PCS;Shamratul Nahar Mohammad;2024-05-23;2024-05-16;IPS12101;223210009457
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;Cutting NG;6.000;PCS;Shamratul Nahar Mohammad;2024-05-23;2024-05-16;IPS12101;223210009457
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Cutting NG;5.000;PCS;Shamratul Nahar Mohammad;2024-05-23;2024-05-16;IPS12101;223210009457
Z210;P2-30A;PW933797-98-RF;551;;1;N1RF2;P120;Process;Cutting NG;3.000;PCS;Shamratul Nahar Mohammad;2024-05-23;2024-05-16;IPS12101;223210009457
