Z210;D27A;67472-BZ040-SG;551;;1;N1P1;P120;Process;THREAD NG;17.000;PCS;Shamratul Nahar Mohammad;2024-07-23;2024-07-04;IPS12105;223210009730
Z210;P2-13A;PW935211-RF;551;;1;N1RF1;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2024-07-23;2024-07-04;IPS12101;223210009730
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2024-07-23;2024-07-04;IPS12101;223210009730
Z210;P2-30A;PW932577-RF;551;;1;N1RF1;P120;Process;Dented;1.000;PCS;Shamratul Nahar Mohammad;2024-07-23;2024-07-04;IPS12101;223210009730
Z210;P2-30A;PW932577-78-RF;551;;1;N1RF2;P120;Process;Dented;1.000;PCS;Shamratul Nahar Mohammad;2024-07-23;2024-07-04;IPS12101;223210009730
Z210;P2-30A;PW932577-78-RF;551;;1;N1RF2;P120;Process;Cutting NG;1.000;PCS;Shamratul Nahar Mohammad;2024-07-23;2024-07-04;IPS12101;223210009730
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Cutting NG;5.000;PCS;Shamratul Nahar Mohammad;2024-07-23;2024-07-04;IPS12101;223210009730
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Cutting NG;4.000;PCS;Shamratul Nahar Mohammad;2024-07-23;2024-07-04;IPS12101;223210009730
