Z210;D87A;67467-BZ170-SG;551;;1;N1P1;P120;Process;THREAD NG;6.000;PCS;Shamratul Nahar Mohammad;2024-10-16;2024-10-14;IPS12105;223210010253
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-10-16;2024-10-14;IPS12101;223210010253
Z210;P2-13A;PW935594-RF;551;;1;N1RF1;P120;Process;Dented;2.000;PCS;Shamratul Nahar Mohammad;2024-10-16;2024-10-14;IPS12101;223210010253
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;Dented;2.000;PCS;Shamratul Nahar Mohammad;2024-10-16;2024-10-14;IPS12101;223210010253
Z210;P2-13A;PW935228-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-10-16;2024-10-14;IPS12101;223210010253
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-10-16;2024-10-14;IPS12101;223210010253
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;Cutting NG;5.000;PCS;Shamratul Nahar Mohammad;2024-10-16;2024-10-14;IPS12101;223210010253
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;Cutting NG;1.000;PCS;Shamratul Nahar Mohammad;2024-10-16;2024-10-14;IPS12101;223210010253
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;Cutting NG;5.000;PCS;Shamratul Nahar Mohammad;2024-10-16;2024-10-14;IPS12101;223210010253
