Z210;D87A;67455-BZ040-SG;551;;1;N1P1;P120;Setting;D-Test;6.000;PCS;Shamratul Nahar Mohammad;2023-11-16;2023-11-03;IPS12105;223210008453
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;Welding NG;2.000;PCS;Shamratul Nahar Mohammad;2023-11-16;2023-11-03;IPS12101;223210008453
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Welding NG;2.000;PCS;Shamratul Nahar Mohammad;2023-11-16;2023-11-03;IPS12101;223210008453
Z210;P2-13A;PW935212-RF;551;;1;N1RF1;P120;Process;Hump;2.000;PCS;Shamratul Nahar Mohammad;2023-11-16;2023-11-03;IPS12101;223210008453
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;Hump;2.000;PCS;Shamratul Nahar Mohammad;2023-11-16;2023-11-03;IPS12101;223210008453
Z210;P2-13A;PW935211-RF;551;;1;N1RF1;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2023-11-16;2023-11-03;IPS12101;223210008453
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2023-11-16;2023-11-03;IPS12101;223210008453
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Cutting NG;7.000;PCS;Shamratul Nahar Mohammad;2023-11-16;2023-11-03;IPS12101;223210008453
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Cutting NG;1.000;PCS;Shamratul Nahar Mohammad;2023-11-16;2023-11-03;IPS12101;223210008453
