Z310;D27A;68161BZ240;551;;2200;P130;Process;Deform;3.000;PCS;Shamratul Nahar Mohammad;2024-09-12;2024-09-12;IPS12203;223410000399
Z310;3M0A;729103M4T010M2;551;;2200;P130;Process;Dented;77.000;PCS;Shamratul Nahar Mohammad;2024-09-12;2024-09-12;IPS12203;223410000399
