Z210;D87A;67465-BZ060-SG;551;;1;N1P1;P120;Setting;D-Test;9.000;PCS;Shamratul Nahar Mohammad;2024-05-16;2024-05-07;IPS12105;223210009396
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Welding NG;1.000;PCS;Shamratul Nahar Mohammad;2024-05-16;2024-05-07;IPS12101;223210009396
Z210;P2-31A;PW935700-RF;551;;1;N1RF1;P120;Process;Welding NG;4.000;PCS;Shamratul Nahar Mohammad;2024-05-16;2024-05-07;IPS12101;223210009396
Z210;P2-31A;PW935702-RF;551;;1;N1RF2;P120;Process;Welding NG;4.000;PCS;Shamratul Nahar Mohammad;2024-05-16;2024-05-07;IPS12101;223210009396
Z210;P2-31A;PW935231-32-RF;551;;1;N1RF1;P120;Process;Welding NG;2.000;PCS;Shamratul Nahar Mohammad;2024-05-16;2024-05-07;IPS12101;223210009396
Z210;P2-13A;PW935211-RF;551;;1;N1RF1;P120;Process;Crimping NG;4.000;PCS;Shamratul Nahar Mohammad;2024-05-16;2024-05-07;IPS12101;223210009396
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;Crimping NG;4.000;PCS;Shamratul Nahar Mohammad;2024-05-16;2024-05-07;IPS12101;223210009396
Z210;P2-13A;PW935228-RF;551;;1;N1RF1;P120;Process;Welding NG;2.000;PCS;Shamratul Nahar Mohammad;2024-05-16;2024-05-07;IPS12101;223210009396
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Welding NG;2.000;PCS;Shamratul Nahar Mohammad;2024-05-16;2024-05-07;IPS12101;223210009396
