Z110;P2-13A;RM-CLS-0.8X143.5;551;;1;N1RF1;P110;Process;Others;33.500;KG;Shamratul Nahar Mohammad;2024-08-27;2024-08-23;IPS12101;223210009996
Z210;D55L;67463-BZ180-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;Shamratul Nahar Mohammad;2024-08-27;2024-08-23;IPS12105;223210009996
Z210;D27A;67455-BZ020-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;Shamratul Nahar Mohammad;2024-08-27;2024-08-23;IPS12105;223210009996
Z210;D27A;67451-BZ070-SG;551;;1;N1P1;P120;Setting;D-Test;6.000;PCS;Shamratul Nahar Mohammad;2024-08-27;2024-08-23;IPS12105;223210009996
Z210;D27A;67465-BZ100-SG;551;;1;N1P1;P120;Setting;D-Test;6.000;PCS;Shamratul Nahar Mohammad;2024-08-27;2024-08-23;IPS12105;223210009996
Z210;D27A;67462-BZ110-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;Shamratul Nahar Mohammad;2024-08-27;2024-08-23;IPS12105;223210009996
Z210;P2-13A;PW935249-SG;551;;1;N1P1;P120;Setting;D-Test;6.000;PCS;Shamratul Nahar Mohammad;2024-08-27;2024-08-23;IPS12105;223210009996
Z210;P2-13A;PW935103-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2024-08-27;2024-08-23;IPS12105;223210009996
Z210;P2-13A;PW935503-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2024-08-27;2024-08-23;IPS12105;223210009996
Z210;P2-30A;PW933791-92-RF;551;;1;N1RF1;P120;Process;Bending NG;1.000;PCS;Shamratul Nahar Mohammad;2024-08-27;2024-08-23;IPS12101;223210009996
