Z210;D27A;67472-BZ040-SG;551;;1;N1P1;P120;Process;THREAD NG;5.000;PCS;Shamratul Nahar Mohammad;2024-09-13;2024-09-04;IPS12105;223210010073
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-09-13;2024-09-04;IPS12101;223210010073
Z210;P2-30A;PW932578-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-09-13;2024-09-04;IPS12101;223210010073
Z210;P2-30A;PW932577-78-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-09-13;2024-09-04;IPS12101;223210010073
Z210;P2-31A;PW935700-RF;551;;1;N1RF1;P120;Process;Cutting NG;1.000;PCS;Shamratul Nahar Mohammad;2024-09-13;2024-09-04;IPS12101;223210010073
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Cutting NG;2.000;PCS;Shamratul Nahar Mohammad;2024-09-13;2024-09-04;IPS12101;223210010073
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;Cutting NG;7.000;PCS;Shamratul Nahar Mohammad;2024-09-13;2024-09-04;IPS12101;223210010073
