Z110;P2-13A;RM-CLS-0.8X200.5;551;;1;N1RF1;P110;Process;Hump;13.400;KG;Shamratul Nahar Mohammad;2024-01-11;2024-01-09;IPS12101;223210008771
Z210;D27A;67451-BZ070-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;Shamratul Nahar Mohammad;2024-01-11;2024-01-09;IPS12105;223210008771
Z210;D27A;67455-BZ020-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;Shamratul Nahar Mohammad;2024-01-11;2024-01-09;IPS12105;223210008771
Z210;D27A;67465-BZ100-SG;551;;1;N1P1;P120;Setting;D-Test;4.000;PCS;Shamratul Nahar Mohammad;2024-01-11;2024-01-09;IPS12105;223210008771
Z210;D27A;67458-BZ150-SGP3;551;;1;N1P3;P120;Setting;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2024-01-11;2024-01-09;IPS12105;223210008771
Z210;D27A;67458-BZ150-SGP3;551;;1;N1P3;P120;Setting;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2024-01-11;2024-01-09;IPS12105;223210008771
Z210;P2-30A;PW933718-SG;551;;1;N1P1;P120;Setting;D-Test;5.000;PCS;Shamratul Nahar Mohammad;2024-01-11;2024-01-09;IPS12105;223210008771
Z210;P2-13A;PW935249-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;Shamratul Nahar Mohammad;2024-01-11;2024-01-09;IPS12105;223210008771
