Z110;P2-13A;RM-CLS-0.8X200.5;551;;1;N1RF1;P110;Process;Others;55.400;KG;MOHD AZHAR BIN TAIB;2025-07-01;2025-06-30;IPS12101;223210011595
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2025-07-01;2025-06-30;IPS12101;223210011595
Z210;P2-30A;PW932578-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2025-07-01;2025-06-30;IPS12101;223210011595
Z210;P2-30A;PW932577-78-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2025-07-01;2025-06-30;IPS12101;223210011595
Z210;P2-31A;PW935700-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2025-07-01;2025-06-30;IPS12101;223210011595
Z210;P2-31A;PW935702-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;MOHD AZHAR BIN TAIB;2025-07-01;2025-06-30;IPS12101;223210011595
Z210;P2-30A;PW933794-RF;551;;1;N1RF1;P120;Process;Cutting NG;5.000;PCS;MOHD AZHAR BIN TAIB;2025-07-01;2025-06-30;IPS12101;223210011595
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Cutting NG;4.000;PCS;MOHD AZHAR BIN TAIB;2025-07-01;2025-06-30;IPS12101;223210011595
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;Hump;3.000;PCS;MOHD AZHAR BIN TAIB;2025-07-01;2025-06-30;IPS12101;223210011595
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Hump;3.000;PCS;MOHD AZHAR BIN TAIB;2025-07-01;2025-06-30;IPS12101;223210011595
