Z210;D27A;67451-BZ070-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2023-06-12;2023-06-06;IPS12105;223210007626
Z210;P2-13A;PW935212-RF;551;;1;N1RF1;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2023-06-12;2023-06-07;IPS12101;223210007626
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2023-06-12;2023-06-07;IPS12101;223210007626
Z210;P2-30A;PW932578-RF;551;;1;N1RF1;P120;Process;Welding NG;1.000;PCS;Shamratul Nahar Mohammad;2023-06-12;2023-06-07;IPS12101;223210007626
Z210;P2-30A;PW932577-78-RF;551;;1;N1RF2;P120;Process;Welding NG;1.000;PCS;Shamratul Nahar Mohammad;2023-06-12;2023-06-07;IPS12101;223210007626
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;Hole NG;120.000;PCS;Shamratul Nahar Mohammad;2023-06-12;2023-06-07;IPS12101;223210007626
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Hole NG;120.000;PCS;Shamratul Nahar Mohammad;2023-06-12;2023-06-07;IPS12101;223210007626
Z210;P2-31A;PW935701-RF;551;;1;N1RF2;P120;Process;Cutting NG;4.000;PCS;Shamratul Nahar Mohammad;2023-06-12;2023-06-07;IPS12101;223210007626
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Cutting NG;6.000;PCS;Shamratul Nahar Mohammad;2023-06-12;2023-06-07;IPS12101;223210007626
Z110;P2-13A;RM-CLS-0.8X200.5;551;;1;N1RF1;P110;Process;Dented;23.000;KG;Shamratul Nahar Mohammad;2023-06-12;2023-06-07;IPS12101;223210007626
