Z210;D87A;67467-BZ170-SG;551;;1;N1P1;P120;Process;THREAD NG;8.000;PCS;Shamratul Nahar Mohammad;2024-08-19;2024-08-06;IPS12105;223210009909
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-08-19;2024-08-06;IPS12101;223210009909
Z210;P2-30A;PW933800-RF;551;;1;N1RF1;P120;Process;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2024-08-19;2024-08-06;IPS12101;223210009909
Z210;P2-30A;PW933799-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-08-19;2024-08-06;IPS12101;223210009909
Z210;P2-30A;PW933797-98-RF;551;;1;N1RF2;P120;Process;D-Test;3.000;PCS;Shamratul Nahar Mohammad;2024-08-19;2024-08-06;IPS12101;223210009909
Z210;P2-31A;PW935699-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-08-19;2024-08-06;IPS12101;223210009909
Z210;P2-31A;PW935701-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-08-19;2024-08-06;IPS12101;223210009909
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Cutting NG;3.000;PCS;Shamratul Nahar Mohammad;2024-08-19;2024-08-06;IPS12101;223210009909
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Cutting NG;2.000;PCS;Shamratul Nahar Mohammad;2024-08-19;2024-08-06;IPS12101;223210009909
