Z210;D27A;67471-BZ010-SG;551;;1;N1P1;P120;Process;THREAD NG;1.000;PCS;Shamratul Nahar Mohammad;2024-10-15;2024-10-10;IPS12105;223210010239
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;Welding NG;1.000;PCS;Shamratul Nahar Mohammad;2024-10-15;2024-10-10;IPS12101;223210010239
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;Welding NG;1.000;PCS;Shamratul Nahar Mohammad;2024-10-15;2024-10-10;IPS12101;223210010239
Z210;P2-13A;PW935231-32-RF;551;;1;N1RF1;P120;Process;Welding NG;4.000;PCS;Shamratul Nahar Mohammad;2024-10-15;2024-10-10;IPS12101;223210010239
Z210;P2-13A;PW935227-RF;551;;1;N1RF1;P120;Process;Level NG;4.000;PCS;Shamratul Nahar Mohammad;2024-10-15;2024-10-10;IPS12101;223210010239
Z210;P2-13A;PW935228-RF;551;;1;N1RF1;P120;Process;Level NG;1.000;PCS;Shamratul Nahar Mohammad;2024-10-15;2024-10-10;IPS12101;223210010239
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Level NG;5.000;PCS;Shamratul Nahar Mohammad;2024-10-15;2024-10-10;IPS12101;223210010239
Z210;P2-13A;PW935211-RF;551;;1;N1RF1;P120;Process;Crimping NG;3.000;PCS;Shamratul Nahar Mohammad;2024-10-15;2024-10-10;IPS12101;223210010239
