Z210;D87A;67467-BZ170-SG;551;;1;N1P1;P120;Process;THREAD NG;1.000;PCS;Shamratul Nahar Mohammad;2023-06-14;2023-06-10;IPS12105;223210007643
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Setting;Body NG;1.000;PCS;Shamratul Nahar Mohammad;2023-06-14;2023-06-10;IPS12101;223210007643
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Setting;Body NG;1.000;PCS;Shamratul Nahar Mohammad;2023-06-14;2023-06-10;IPS12101;223210007643
Z210;P2-30A;PW933793-RF;551;;1;N1RF1;P120;Process;Welding NG;1.000;PCS;Shamratul Nahar Mohammad;2023-06-14;2023-06-10;IPS12101;223210007643
Z210;P2-30A;PW932577-RF;551;;1;N1RF1;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2023-06-14;2023-06-10;IPS12101;223210007643
Z210;P2-30A;PW932577-78-RF;551;;1;N1RF2;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2023-06-14;2023-06-10;IPS12101;223210007643
Z210;P2-30A;PW933799-RF;551;;1;N1RF1;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2023-06-14;2023-06-10;IPS12101;223210007643
Z210;P2-30A;PW933797-98-RF;551;;1;N1RF2;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2023-06-14;2023-06-10;IPS12101;223210007643
