Z210;D87A;67465-BZ060-SG;551;;1;N1P1;P120;Setting;D-Test;7.000;PCS;Shamratul Nahar Mohammad;2024-05-16;2024-05-08;IPS12105;223210009401
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;Level NG;3.000;PCS;Shamratul Nahar Mohammad;2024-05-16;2024-05-08;IPS12101;223210009401
Z210;P2-13A;PW935212-RF;551;;1;N1RF1;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2024-05-16;2024-05-08;IPS12101;223210009401
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2024-05-16;2024-05-08;IPS12101;223210009401
Z210;P2-13A;PW935594-RF;551;;1;N1RF1;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2024-05-16;2024-05-08;IPS12101;223210009401
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2024-05-16;2024-05-08;IPS12101;223210009401
Z210;P2-30A;PW933800-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-05-16;2024-05-08;IPS12101;223210009401
Z210;P2-30A;PW933797-98-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-05-16;2024-05-08;IPS12101;223210009401
Z210;P2-30A;PW933793-RF;551;;1;N1RF1;P120;Process;Cutting NG;5.000;PCS;Shamratul Nahar Mohammad;2024-05-16;2024-05-08;IPS12101;223210009401
Z210;P2-31A;PW935701-RF;551;;1;N1RF2;P120;Process;Cutting NG;1.000;PCS;Shamratul Nahar Mohammad;2024-05-16;2024-05-08;IPS12101;223210009401
