Z210;D87A;67467-BZ170-SG;551;;1;N1P1;P120;Process;THREAD NG;5.000;PCS;Shamratul Nahar Mohammad;2025-01-21;2025-01-17;IPS12105;223210010754
Z210;P2-13A;PW935228-RF;551;;1;N1RF1;P120;Process;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2025-01-21;2025-01-17;IPS12101;223210010754
Z210;P2-13A;PW935227-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2025-01-21;2025-01-17;IPS12101;223210010754
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;D-Test;3.000;PCS;Shamratul Nahar Mohammad;2025-01-21;2025-01-17;IPS12101;223210010754
Z210;P2-13A;PW935211-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2025-01-21;2025-01-17;IPS12101;223210010754
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2025-01-21;2025-01-17;IPS12101;223210010754
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2025-01-21;2025-01-17;IPS12101;223210010754
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2025-01-21;2025-01-17;IPS12101;223210010754
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;Cutting NG;1.000;PCS;Shamratul Nahar Mohammad;2025-01-21;2025-01-17;IPS12101;223210010754
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Cutting NG;1.000;PCS;Shamratul Nahar Mohammad;2025-01-21;2025-01-17;IPS12101;223210010754
