Z210;D27A;67472-BZ040-SG;551;;1;N1P1;P120;Setting;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-02-29;2024-02-26;IPS12105;223210009018
Z210;P2-13A;PW935231-32-RF;551;;1;N1RF1;P120;Process;Welding NG;2.000;PCS;Shamratul Nahar Mohammad;2024-02-29;2024-02-26;IPS12101;223210009018
Z210;P2-13A;PW935211-RF;551;;1;N1RF1;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2024-02-29;2024-02-26;IPS12101;223210009018
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2024-02-29;2024-02-26;IPS12101;223210009018
Z210;P2-13A;PW935212-RF;551;;1;N1RF1;P120;Process;Dented;1.000;PCS;Shamratul Nahar Mohammad;2024-02-29;2024-02-26;IPS12101;223210009018
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;Dented;1.000;PCS;Shamratul Nahar Mohammad;2024-02-29;2024-02-26;IPS12101;223210009018
Z210;P2-13A;PW935594-RF;551;;1;N1RF1;P120;Process;Crimping NG;2.000;PCS;Shamratul Nahar Mohammad;2024-02-29;2024-02-26;IPS12101;223210009018
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;Crimping NG;2.000;PCS;Shamratul Nahar Mohammad;2024-02-29;2024-02-26;IPS12101;223210009018
Z210;P2-13A;PW935227-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-02-29;2024-02-26;IPS12101;223210009018
Z210;P2-13A;PW935228-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-02-29;2024-02-26;IPS12101;223210009018
