Z110;P2-13A;RM-CLS-0.8X200.5;551;;1;N1RF1;P110;Process;Others;37.600;KG;Shamratul Nahar Mohammad;2024-10-28;2024-10-26;IPS12101;223210010319
Z210;P2-13A;PW935245-SG;551;;1;N1P1;P120;Process;THREAD NG;5.000;PCS;Shamratul Nahar Mohammad;2024-10-28;2024-10-26;IPS12105;223210010319
Z210;D55L;67453-BZ140-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;Shamratul Nahar Mohammad;2024-10-28;2024-10-26;IPS12105;223210010319
Z210;D55L;67463-BZ180-SG;551;;1;N1P1;P120;Setting;D-Test;9.000;PCS;Shamratul Nahar Mohammad;2024-10-28;2024-10-26;IPS12105;223210010319
Z210;D55L;67462-BZ090-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;Shamratul Nahar Mohammad;2024-10-28;2024-10-26;IPS12105;223210010319
Z210;P2-30A;PW933718-SG;551;;1;N1P1;P120;Setting;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-10-28;2024-10-26;IPS12105;223210010319
