Z210;D87A;67465-BZ060-SG;551;;1;N1P1;P120;Setting;D-Test;4.000;PCS;Shamratul Nahar Mohammad;2023-10-17;2023-10-05;IPS12105;223210008287
Z210;P2-31A;PW935701-RF;551;;1;N1RF2;P120;Setting;Body NG;1.000;PCS;Shamratul Nahar Mohammad;2023-10-17;2023-10-05;IPS12101;223210008287
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Setting;Body NG;1.000;PCS;Shamratul Nahar Mohammad;2023-10-17;2023-10-05;IPS12101;223210008287
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Setting;Body NG;1.000;PCS;Shamratul Nahar Mohammad;2023-10-17;2023-10-05;IPS12101;223210008287
Z210;P2-13A;PW935231-32-RF;551;;1;N1RF1;P120;Setting;Body NG;1.000;PCS;Shamratul Nahar Mohammad;2023-10-17;2023-10-05;IPS12101;223210008287
Z210;P2-13A;PW935212-RF;551;;1;N1RF1;P120;Process;Hump;2.000;PCS;Shamratul Nahar Mohammad;2023-10-17;2023-10-05;IPS12101;223210008287
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;Hump;2.000;PCS;Shamratul Nahar Mohammad;2023-10-17;2023-10-05;IPS12101;223210008287
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;Dented;1.000;PCS;Shamratul Nahar Mohammad;2023-10-17;2023-10-05;IPS12101;223210008287
