Z110;P2-13A;RM-CLS-0.8X200.5;551;;1;N1RF1;P110;Process;Hump;50.800;KG;Shamratul Nahar Mohammad;2023-09-19;2023-09-07;IPS12101;223210008131
Z210;P2-13A;PW935246-SG;551;;1;N1P1;P120;Process;THREAD NG;8.000;PCS;Shamratul Nahar Mohammad;2023-09-19;2023-09-07;IPS12105;223210008131
Z210;D27A;67471-BZ010-SG;551;;1;N1P1;P120;Process;THREAD NG;3.000;PCS;Shamratul Nahar Mohammad;2023-09-19;2023-09-07;IPS12105;223210008131
Z210;P2-13A;PW935245-SG;551;;1;N1P1;P120;Process;THREAD NG;1.000;PCS;Shamratul Nahar Mohammad;2023-09-19;2023-09-07;IPS12105;223210008131
Z210;D38L;67455-BZ050-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2023-09-19;2023-09-07;IPS12105;223210008131
Z210;D38L;67465-BZ070-SG-2;551;;1;N1P1;P120;Setting;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2023-09-19;2023-09-07;IPS12105;223210008131
Z210;D38L;67453-BZ070-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2023-09-19;2023-09-07;IPS12105;223210008131
Z210;D38L;67463-BZ110-SG;551;;1;N1P1;P120;Setting;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2023-09-19;2023-09-07;IPS12105;223210008131
Z210;D38L;67453-BZ110-SG;551;;1;N1P1;P120;Setting;D-Test;5.000;PCS;Shamratul Nahar Mohammad;2023-09-19;2023-09-07;IPS12105;223210008131
Z210;P2-13A;PW935250-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;Shamratul Nahar Mohammad;2023-09-19;2023-09-07;IPS12105;223210008131
