Z210;D87A;67455-BZ040-SG;551;;1;N1P1;P120;Setting;D-Test;6.000;PCS;Shamratul Nahar Mohammad;2023-07-14;2023-07-11;IPS12105;223210007806
Z210;P2-31A;PW935700-RF;551;;1;N1RF1;P120;Setting;Body NG;1.000;PCS;Shamratul Nahar Mohammad;2023-07-14;2023-07-11;IPS12101;223210007806
Z210;P2-31A;PW935702-RF;551;;1;N1RF2;P120;Setting;Body NG;1.000;PCS;Shamratul Nahar Mohammad;2023-07-14;2023-07-11;IPS12101;223210007806
Z210;P2-13A;PW935212-RF;551;;1;N1RF1;P120;Process;Crimping NG;3.000;PCS;Shamratul Nahar Mohammad;2023-07-14;2023-07-11;IPS12101;223210007806
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;Crimping NG;3.000;PCS;Shamratul Nahar Mohammad;2023-07-14;2023-07-11;IPS12101;223210007806
Z210;P2-13A;PW935228-RF;551;;1;N1RF1;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2023-07-14;2023-07-11;IPS12101;223210007806
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2023-07-14;2023-07-11;IPS12101;223210007806
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;Dented;2.000;PCS;Shamratul Nahar Mohammad;2023-07-14;2023-07-11;IPS12101;223210007806
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Dented;2.000;PCS;Shamratul Nahar Mohammad;2023-07-14;2023-07-11;IPS12101;223210007806
Z210;P2-30A;PW932577-RF;551;;1;N1RF1;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2023-07-14;2023-07-11;IPS12101;223210007806
