Z210;D87A;67467-BZ170-SG;551;;1;N1P1;P120;Process;THREAD NG;7.000;PCS;Shamratul Nahar Mohammad;2024-06-28;2024-06-24;IPS12105;223210009624
Z210;P2-13A;PW935594-RF;551;;1;N1RF1;P120;Process;Welding NG;2.000;PCS;Shamratul Nahar Mohammad;2024-06-28;2024-06-24;IPS12101;223210009624
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;Welding NG;2.000;PCS;Shamratul Nahar Mohammad;2024-06-28;2024-06-24;IPS12101;223210009624
Z210;P2-13A;PW935231-32-RF;551;;1;N1RF1;P120;Process;Welding NG;3.000;PCS;Shamratul Nahar Mohammad;2024-06-28;2024-06-24;IPS12101;223210009624
Z210;P2-31A;PW935699-RF;551;;1;N1RF1;P120;Process;Welding NG;3.000;PCS;Shamratul Nahar Mohammad;2024-06-28;2024-06-24;IPS12101;223210009624
Z210;P2-31A;PW935701-RF;551;;1;N1RF2;P120;Process;Welding NG;3.000;PCS;Shamratul Nahar Mohammad;2024-06-28;2024-06-24;IPS12101;223210009624
Z210;P2-13A;PW935227-RF;551;;1;N1RF1;P120;Process;Crimping NG;2.000;PCS;Shamratul Nahar Mohammad;2024-06-28;2024-06-24;IPS12101;223210009624
Z210;P2-13A;PW935228-RF;551;;1;N1RF1;P120;Process;Crimping NG;2.000;PCS;Shamratul Nahar Mohammad;2024-06-28;2024-06-24;IPS12101;223210009624
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Crimping NG;4.000;PCS;Shamratul Nahar Mohammad;2024-06-28;2024-06-24;IPS12101;223210009624
