Z110;P2-13A;RM-CLS-0.8X200.5;551;;1;N1RF1;P110;Process;Hump;32.700;KG;Shamratul Nahar Mohammad;2023-11-27;2023-11-21;IPS12101;223210008533
Z210;D38L;67463-BZ110-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;Shamratul Nahar Mohammad;2023-11-27;2023-11-21;IPS12105;223210008533
Z210;D38L;67453-BZ070-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;Shamratul Nahar Mohammad;2023-11-27;2023-11-21;IPS12105;223210008533
Z210;D38L;67453-BZ110-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;Shamratul Nahar Mohammad;2023-11-27;2023-11-21;IPS12105;223210008533
Z210;D38L;67455-BZ050-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;Shamratul Nahar Mohammad;2023-11-27;2023-11-21;IPS12105;223210008533
Z210;D27A;67451-BZ070-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;Shamratul Nahar Mohammad;2023-11-27;2023-11-21;IPS12105;223210008533
Z210;P2-30A;PW933718-SG;551;;1;N1P1;P120;Setting;D-Test;5.000;PCS;Shamratul Nahar Mohammad;2023-11-27;2023-11-21;IPS12105;223210008533
Z210;P2-13A;PW935594-RF;551;;1;N1RF1;P120;Setting;Body NG;10.000;PCS;Shamratul Nahar Mohammad;2023-11-27;2023-11-21;IPS12101;223210008533
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Setting;Body NG;10.000;PCS;Shamratul Nahar Mohammad;2023-11-27;2023-11-21;IPS12101;223210008533
