Z110;P2-13A;RM-CLS-0.8X143.5;551;;1;N1RF1;P110;Process;Others;67.200;KG;Shamratul Nahar Mohammad;2025-01-16;2025-01-10;IPS12101;223210010727
Z210;P2-13A;PW935211-RF;551;;1;N1RF1;P120;Process;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2025-01-16;2025-01-10;IPS12101;223210010727
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2025-01-16;2025-01-10;IPS12101;223210010727
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2025-01-16;2025-01-10;IPS12101;223210010727
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2025-01-16;2025-01-10;IPS12101;223210010727
Z210;P2-30A;PW932577-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2025-01-16;2025-01-10;IPS12101;223210010727
Z210;P2-30A;PW932577-78-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2025-01-16;2025-01-10;IPS12101;223210010727
