Z210;D87A;67455-BZ040-SG;551;;1;N1P1;P120;Setting;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-01-27;2024-01-24;IPS12105;223210008855
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Dented;4.000;PCS;Shamratul Nahar Mohammad;2024-01-27;2024-01-24;IPS12101;223210008855
Z210;P2-13A;PW935211-RF;551;;1;N1RF1;P120;Process;Hump;2.000;PCS;Shamratul Nahar Mohammad;2024-01-27;2024-01-24;IPS12101;223210008855
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;Hump;2.000;PCS;Shamratul Nahar Mohammad;2024-01-27;2024-01-24;IPS12101;223210008855
Z210;P2-30A;PW933799-RF;551;;1;N1RF1;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2024-01-27;2024-01-24;IPS12101;223210008855
Z210;P2-30A;PW933797-98-RF;551;;1;N1RF2;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2024-01-27;2024-01-24;IPS12101;223210008855
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Cutting NG;2.000;PCS;Shamratul Nahar Mohammad;2024-01-27;2024-01-24;IPS12101;223210008855
Z110;P2-30A;RM-CLS-0.8X200.5;551;;1;N1RF1;P110;Process;Hump;35.000;KG;Shamratul Nahar Mohammad;2024-01-27;2024-01-24;IPS12101;223210008855
