Z210;D87A;67455-BZ040-SG;551;;1;N1P1;P120;Setting;D-Test;4.000;PCS;Shamratul Nahar Mohammad;2024-06-28;2024-06-26;IPS12105;223210009633
Z210;P2-13A;PW935228-RF;551;;1;N1RF1;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2024-06-28;2024-06-26;IPS12101;223210009633
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2024-06-28;2024-06-26;IPS12101;223210009633
Z210;P2-30A;PW933800-RF;551;;1;N1RF1;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2024-06-28;2024-06-26;IPS12101;223210009633
Z210;P2-30A;PW933797-98-RF;551;;1;N1RF2;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2024-06-28;2024-06-26;IPS12101;223210009633
Z210;P2-30A;PW932578-RF;551;;1;N1RF1;P120;Process;Dented;1.000;PCS;Shamratul Nahar Mohammad;2024-06-28;2024-06-26;IPS12101;223210009633
Z210;P2-30A;PW932577-78-RF;551;;1;N1RF2;P120;Process;Dented;1.000;PCS;Shamratul Nahar Mohammad;2024-06-28;2024-06-26;IPS12101;223210009633
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;Level NG;1.000;PCS;Shamratul Nahar Mohammad;2024-06-28;2024-06-26;IPS12101;223210009633
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Level NG;1.000;PCS;Shamratul Nahar Mohammad;2024-06-28;2024-06-26;IPS12101;223210009633
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Cutting NG;10.000;PCS;Shamratul Nahar Mohammad;2024-06-28;2024-06-26;IPS12101;223210009633
