Z210;D87A;67455-BZ040-SG;551;;1;N1P1;P120;Setting;D-Test;6.000;PCS;Shamratul Nahar Mohammad;2023-07-21;2023-07-18;IPS12105;223210007836
Z210;P2-13A;PW935227-RF;551;;1;N1RF1;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2023-07-21;2023-07-18;IPS12101;223210007836
Z210;P2-13A;PW935228-RF;551;;1;N1RF1;P120;Process;Hump;2.000;PCS;Shamratul Nahar Mohammad;2023-07-21;2023-07-18;IPS12101;223210007836
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Hump;3.000;PCS;Shamratul Nahar Mohammad;2023-07-21;2023-07-18;IPS12101;223210007836
Z210;P2-13A;PW935211-RF;551;;1;N1RF1;P120;Process;Hole NG;2.000;PCS;Shamratul Nahar Mohammad;2023-07-21;2023-07-18;IPS12101;223210007836
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;Hole NG;2.000;PCS;Shamratul Nahar Mohammad;2023-07-21;2023-07-18;IPS12101;223210007836
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;Dented;1.000;PCS;Shamratul Nahar Mohammad;2023-07-21;2023-07-18;IPS12101;223210007836
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Dented;1.000;PCS;Shamratul Nahar Mohammad;2023-07-21;2023-07-18;IPS12101;223210007836
Z210;P2-13A;PW935594-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2023-07-21;2023-07-18;IPS12101;223210007836
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2023-07-21;2023-07-18;IPS12101;223210007836
