Z310;D74A;68172BZ300;551;;2200;P130;Process;Patches;53.000;PCS;Shamratul Nahar Mohammad;2023-10-12;2023-10-12;IPS12203;223410000297
Z310;T00;72910T00T010M1;551;;2200;P130;Process;Dented;12.000;PCS;Shamratul Nahar Mohammad;2023-10-12;2023-10-12;IPS12203;223410000297
