Z210;D87A;67465-BZ060-SG;551;;1;N1P1;P120;Setting;D-Test;12.000;PCS;Shamratul Nahar Mohammad;2024-04-29;2024-04-22;IPS12105;223210009279
Z210;D55L;68171-72-BZ270-EX;551;;1;N1TPX1;P120;Process;Patches;45.000;PCS;Shamratul Nahar Mohammad;2024-04-29;2024-04-29;IPS12103;223210009279
Z210;P2-13A;PW935594-RF;551;;1;N1RF1;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2024-04-29;2024-04-22;IPS12101;223210009279
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2024-04-29;2024-04-22;IPS12101;223210009279
Z210;P2-30A;PW933799-RF;551;;1;N1RF1;P120;Process;Welding NG;1.000;PCS;Shamratul Nahar Mohammad;2024-04-29;2024-04-22;IPS12101;223210009279
Z210;P2-30A;PW933797-98-RF;551;;1;N1RF2;P120;Process;Welding NG;1.000;PCS;Shamratul Nahar Mohammad;2024-04-29;2024-04-22;IPS12101;223210009279
Z210;D27A;68171-74-BZ250-EX;551;;1;N1TPX2;P120;Process;Patches;60.000;PCS;Shamratul Nahar Mohammad;2024-04-29;2024-04-29;IPS12103;223210009279
Z210;P2-13A;PW935213-RF;551;;1;N1RF1;P120;Process;Cutting NG;5.000;PCS;Shamratul Nahar Mohammad;2024-04-29;2024-04-22;IPS12101;223210009279
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Cutting NG;7.000;PCS;Shamratul Nahar Mohammad;2024-04-29;2024-04-22;IPS12101;223210009279
Z110;P2-13A;RM-CLS-0.8X200.5;551;;1;N1RF1;P120;Process;Hump;31.000;KG;Shamratul Nahar Mohammad;2024-04-29;2024-04-22;IPS12101;223210009279
