Z210;D87A;67455-BZ040-SG;551;;1;N1P1;P120;Setting;D-Test;4.000;PCS;Shamratul Nahar Mohammad;2023-07-22;2023-07-20;IPS12105;223210007850
Z210;P2-13A;PW935212-RF;551;;1;N1RF1;P120;Process;Level NG;10.000;PCS;Shamratul Nahar Mohammad;2023-07-22;2023-07-20;IPS12101;223210007850
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;Level NG;10.000;PCS;Shamratul Nahar Mohammad;2023-07-22;2023-07-20;IPS12101;223210007850
Z210;P2-13A;PW935211-RF;551;;1;N1RF1;P120;Process;Hump;3.000;PCS;Shamratul Nahar Mohammad;2023-07-22;2023-07-20;IPS12101;223210007850
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;Hump;3.000;PCS;Shamratul Nahar Mohammad;2023-07-22;2023-07-20;IPS12101;223210007850
Z210;P2-13A;PW935227-RF;551;;1;N1RF1;P120;Process;Crimping NG;2.000;PCS;Shamratul Nahar Mohammad;2023-07-22;2023-07-20;IPS12101;223210007850
Z210;P2-13A;PW935228-RF;551;;1;N1RF1;P120;Process;Crimping NG;1.000;PCS;Shamratul Nahar Mohammad;2023-07-22;2023-07-20;IPS12101;223210007850
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Crimping NG;3.000;PCS;Shamratul Nahar Mohammad;2023-07-22;2023-07-20;IPS12101;223210007850
Z210;P2-30A;PW933799-RF;551;;1;N1RF1;P120;Process;Hump;1.000;PCS;Shamratul Nahar Mohammad;2023-07-22;2023-07-20;IPS12101;223210007850
