Z210;D55L;75551-52-BZ200-RX;551;;1;N1RFX1;P120;Process;Dented;4.000;PCS;Shamratul Nahar Mohammad;2024-10-09;2024-10-02;IPS12103;223210010190
Z210;P2-30A;PW937117-120-RX;551;;1;N1RFX1;P120;Process;Patches;7.000;PCS;Shamratul Nahar Mohammad;2024-10-09;2024-10-04;IPS12103;223210010190
Z210;D27A;68161-64-BZ230-EX;551;;1;N1TPX2;P120;Process;Patches;11.000;PCS;Shamratul Nahar Mohammad;2024-10-09;2024-10-04;IPS12103;223210010190
Z210;D55L;75551-52-BZ200-RX;551;;1;N1RFX1;P120;Process;Dented;9.000;PCS;Shamratul Nahar Mohammad;2024-10-09;2024-10-04;IPS12103;223210010190
Z210;D27A;68161-64-BZ240-RX;551;;1;N1RFX1;P120;Process;Dented;7.000;PCS;Shamratul Nahar Mohammad;2024-10-09;2024-10-04;IPS12103;223210010190
Z210;D27A;68171-74-BZ250-EX;551;;1;N1TPX2;P120;Process;Patches;25.000;PCS;Shamratul Nahar Mohammad;2024-10-09;2024-10-04;IPS12103;223210010190
Z210;T00;72410-50T00T010-EX;551;;1;N1TPX2;P120;Process;Patches;6.000;PCS;Shamratul Nahar Mohammad;2024-10-09;2024-10-04;IPS12103;223210010190
Z210;D27A;68161-64-BZ240-RX;551;;1;N1RFX1;P120;Process;Dented;6.000;PCS;Shamratul Nahar Mohammad;2024-10-09;2024-10-05;IPS12103;223210010190
Z210;P2-30A;PW942488-89-EX;551;;1;N1TPX1;P120;Process;Patches;6.000;PCS;Shamratul Nahar Mohammad;2024-10-09;2024-10-05;IPS12103;223210010190
Z210;P2-30A;PW942519-20-EX;551;;1;N1TPX1;P120;Process;Patches;6.000;PCS;Shamratul Nahar Mohammad;2024-10-09;2024-10-05;IPS12103;223210010190
