Z210;D74A;67457-BZ200-SG;551;;1;N1P1;P120;Process;THREAD NG;9.000;PCS;Shamratul Nahar Mohammad;2025-01-20;2025-01-14;IPS12105;223210010739
Z210;P2-13A;PW935231-32-RF;551;;1;N1RF1;P120;Setting;Body NG;3.000;PCS;Shamratul Nahar Mohammad;2025-01-20;2025-01-14;IPS12101;223210010739
Z210;P2-13A;PW935227-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2025-01-20;2025-01-14;IPS12101;223210010739
Z210;P2-13A;PW935228-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2025-01-20;2025-01-14;IPS12101;223210010739
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2025-01-20;2025-01-14;IPS12101;223210010739
Z210;P2-13A;PW935211-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2025-01-20;2025-01-14;IPS12101;223210010739
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2025-01-20;2025-01-14;IPS12101;223210010739
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2025-01-20;2025-01-14;IPS12101;223210010739
