Z210;D87A;67467-BZ170-SG;551;;1;N1P1;P120;Process;THREAD NG;8.000;PCS;Shamratul Nahar Mohammad;2025-01-10;2025-01-07;IPS12105;223210010708
Z210;P2-30A;PW933800-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2025-01-10;2025-01-07;IPS12101;223210010708
Z210;P2-30A;PW933797-98-RF;551;;1;N1RF2;P120;Process;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2025-01-10;2025-01-07;IPS12101;223210010708
Z210;P2-13A;PW935228-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2025-01-10;2025-01-07;IPS12101;223210010708
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2025-01-10;2025-01-07;IPS12101;223210010708
Z210;P2-13A;PW935212-RF;551;;1;N1RF1;P120;Process;Welding NG;3.000;PCS;Shamratul Nahar Mohammad;2025-01-10;2025-01-07;IPS12101;223210010708
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;Welding NG;3.000;PCS;Shamratul Nahar Mohammad;2025-01-10;2025-01-07;IPS12101;223210010708
Z210;P2-30A;PW933797-98-RF;551;;1;N1RF2;P120;Process;Cutting NG;6.000;PCS;Shamratul Nahar Mohammad;2025-01-10;2025-01-07;IPS12101;223210010708
