Z210;D27A;67471-BZ010-SG;551;;1;N1P1;P120;Process;THREAD NG;5.000;PCS;Shamratul Nahar Mohammad;2024-11-22;2024-11-19;IPS12105;223210010447
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;Welding NG;3.000;PCS;Shamratul Nahar Mohammad;2024-11-22;2024-11-19;IPS12101;223210010447
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;Welding NG;3.000;PCS;Shamratul Nahar Mohammad;2024-11-22;2024-11-19;IPS12101;223210010447
Z210;P2-13A;PW935594-RF;551;;1;N1RF1;P120;Process;Welding NG;3.000;PCS;Shamratul Nahar Mohammad;2024-11-22;2024-11-19;IPS12101;223210010447
Z210;P2-13A;PW935596-RF;551;;1;N1RF2;P120;Process;Welding NG;3.000;PCS;Shamratul Nahar Mohammad;2024-11-22;2024-11-19;IPS12101;223210010447
Z210;P2-13A;PW935231-32-RF;551;;1;N1RF1;P120;Process;Welding NG;3.000;PCS;Shamratul Nahar Mohammad;2024-11-22;2024-11-19;IPS12101;223210010447
Z210;P2-13A;PW935593-RF;551;;1;N1RF1;P120;Process;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2024-11-22;2024-11-19;IPS12101;223210010447
Z210;P2-13A;PW935595-RF;551;;1;N1RF2;P120;Process;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2024-11-22;2024-11-19;IPS12101;223210010447
Z210;P2-13A;PW935212-RF;551;;1;N1RF1;P120;Process;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-11-22;2024-11-19;IPS12101;223210010447
