Z110;P2-30A;RM-CLS-0.8X200.5;551;;1;N1RF1;P110;Process;Hump;11.700;KG;Shamratul Nahar Mohammad;2024-03-13;2024-03-06;IPS12101;223210009073
Z210;D92A;67465-BZ120-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2024-03-13;2024-03-06;IPS12105;223210009073
Z210;D38L;67455-BZ050-SG;551;;1;N1P1;P120;Setting;D-Test;4.000;PCS;Shamratul Nahar Mohammad;2024-03-13;2024-03-06;IPS12105;223210009073
Z210;D38L;67465-BZ070-SG-2;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;Shamratul Nahar Mohammad;2024-03-13;2024-03-06;IPS12105;223210009073
Z210;P2-30A;PW933718-SG;551;;1;N1P1;P120;Setting;D-Test;5.000;PCS;Shamratul Nahar Mohammad;2024-03-13;2024-03-06;IPS12105;223210009073
Z210;P2-13A;PW935250-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;Shamratul Nahar Mohammad;2024-03-13;2024-03-06;IPS12105;223210009073
Z210;P2-13A;PW935215-16 RF;551;;1;N1RF1;P120;Process;Bending NG;12.000;PCS;Shamratul Nahar Mohammad;2024-03-13;2024-03-06;IPS12101;223210009073
Z210;P2-30A;PW933794-RF;551;;1;N1RF1;P120;Setting;Body NG;2.000;PCS;Shamratul Nahar Mohammad;2024-03-13;2024-03-06;IPS12101;223210009073
Z210;P2-30A;PW933791-92-RF;551;;1;N1RF1;P120;Setting;Body NG;1.000;PCS;Shamratul Nahar Mohammad;2024-03-13;2024-03-06;IPS12101;223210009073
