Z110;P2-30A;RM-CLS-0.8X200.5;551;;1;N1RF1;P110;Process;Others;33.600;KG;MOHD AZHAR BIN TAIB;2025-06-17;2025-06-13;IPS12101;223210011508
Z210;P2-13A;PW935250-SG;551;;1;N1P1;P120;Setting;D-Test;4.000;PCS;MOHD AZHAR BIN TAIB;2025-06-17;2025-06-13;IPS12105;223210011508
Z210;P2-13A;PW935503-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;MOHD AZHAR BIN TAIB;2025-06-17;2025-06-13;IPS12105;223210011508
Z210;P2-30A;PW933791-92-RF;551;;1;N1RF1;P120;Setting;Bending NG;6.000;PCS;MOHD AZHAR BIN TAIB;2025-06-17;2025-06-13;IPS12101;223210011508
Z210;P2-13A;PW935231-32-RF;551;;1;N1RF1;P120;Setting;Bending NG;7.000;PCS;MOHD AZHAR BIN TAIB;2025-06-17;2025-06-13;IPS12101;223210011508
Z210;P2-13A;PW935227-RF;551;;1;N1RF1;P120;Process;Hump;3.000;PCS;MOHD AZHAR BIN TAIB;2025-06-17;2025-06-13;IPS12101;223210011508
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Hump;3.000;PCS;MOHD AZHAR BIN TAIB;2025-06-17;2025-06-13;IPS12101;223210011508
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Hump;3.000;PCS;MOHD AZHAR BIN TAIB;2025-06-17;2025-06-13;IPS12101;223210011508
