Z210;T00;72410-50T00T010-EX;551;;1;N1TPX2;P120;Process;Patches;4.000;PCS;Shamratul Nahar Mohammad;2023-07-20;2023-07-18;IPS12103;223210007820
Z210;D55L;68161-62-BZ250-EX;551;;1;N1TPX2;P120;Process;Patches;47.000;PCS;Shamratul Nahar Mohammad;2023-07-20;2023-07-18;IPS12103;223210007820
Z210;D55L;68163-64-BZ240-EX;551;;1;N1TPX2;P120;Process;Patches;33.000;PCS;Shamratul Nahar Mohammad;2023-07-20;2023-07-18;IPS12103;223210007820
Z210;D38L;68173-74-BZ240-EX;551;;1;N1TPX1;P120;Process;Patches;8.000;PCS;Shamratul Nahar Mohammad;2023-07-20;2023-07-18;IPS12103;223210007820
Z210;D27A;68161-62-BZ240-EX;551;;1;N1RFX1;P120;Process;Patches;67.000;PCS;Shamratul Nahar Mohammad;2023-07-20;2023-07-18;IPS12103;223210007820
Z210;P2-30A;PW932601-02-RX;551;;1;N1RFX1;P120;Process;Patches;51.000;PCS;Shamratul Nahar Mohammad;2023-07-20;2023-07-18;IPS12103;223210007820
Z210;T00;72835-75T04AT010EX;551;;1;N1TPX2;P120;Process;Patches;10.000;PCS;Shamratul Nahar Mohammad;2023-07-20;2023-07-18;IPS12103;223210007820
Z210;D27A;68161-62-BZ230-EX;551;;1;N1TPX2;P120;Process;Patches;40.000;PCS;Shamratul Nahar Mohammad;2023-07-20;2023-07-18;IPS12103;223210007820
Z210;D55L;68173-74-BZ180-EX;551;;1;N1TPX1;P120;Process;Patches;5.000;PCS;Shamratul Nahar Mohammad;2023-07-20;2023-07-18;IPS12103;223210007820
Z210;D55L;68171-72-BZ190-EX;551;;1;N1TPX1;P120;Process;Patches;18.000;PCS;Shamratul Nahar Mohammad;2023-07-20;2023-07-18;IPS12103;223210007820
