Z110;P2-13A;RM-CLS-0.8X143.5;551;;1;N1RF1;P110;Process;Others;2.000;KG;Shamratul Nahar Mohammad;2024-11-22;2024-11-19;IPS12101;223210010445
Z210;D92A;67453-BZ180-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2024-11-22;2024-11-19;IPS12105;223210010445
Z210;D92A;67458-BZ180-SGP3;551;;1;N1P3;P120;Setting;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-11-22;2024-11-19;IPS12105;223210010445
Z210;D92A;67467-BZ250-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2024-11-22;2024-11-19;IPS12105;223210010445
Z210;D27A;67462-BZ110-SG;551;;1;N1P1;P120;Setting;D-Test;4.000;PCS;Shamratul Nahar Mohammad;2024-11-22;2024-11-19;IPS12105;223210010445
Z210;D27A;67455-BZ020-SG;551;;1;N1P1;P120;Setting;D-Test;3.000;PCS;Shamratul Nahar Mohammad;2024-11-22;2024-11-19;IPS12105;223210010445
Z210;D27A;67451-BZ070-SG;551;;1;N1P1;P120;Setting;D-Test;2.000;PCS;Shamratul Nahar Mohammad;2024-11-22;2024-11-19;IPS12105;223210010445
Z210;D27A;67457-BZ160-SGP3;551;;1;N1P3;P120;Setting;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-11-22;2024-11-19;IPS12105;223210010445
Z210;D27A;67458-BZ150-SGP3;551;;1;N1P3;P120;Setting;D-Test;1.000;PCS;Shamratul Nahar Mohammad;2024-11-22;2024-11-19;IPS12105;223210010445
